Date_Time,Minute,Status,Min_Class
2020-06-29-02:08:40,8,0,f1
2020-06-29-02:08:41,8,0,f1
2020-06-29-02:08:45,8,0,f1
2020-06-29-02:08:45,8,0,f1
2020-06-29-02:08:49,8,0,f1
2020-06-29-02:08:50,8,0,f1
2020-06-29-02:08:51,8,1,f1
2020-06-29-02:08:51,8,0,f1
2020-06-29-02:08:53,8,1,f1
2020-06-29-02:08:53,8,1,f1
2020-06-29-02:08:54,8,0,f1
2020-06-29-02:08:55,8,1,f1
2020-06-29-02:08:56,8,0,f1
2020-06-29-02:08:57,8,0,f1
2020-06-29-02:08:57,8,1,f1
2020-06-29-02:08:57,8,0,f1
2020-06-29-02:08:58,8,0,f1
2020-06-29-02:08:59,8,0,f1
2020-06-29-02:09:00,9,1,2020-06-29 02:09:00
2020-06-29-02:09:00,9,0,2020-06-29 02:09:00
2020-06-29-02:09:01,9,1,2020-06-29 02:09:01
2020-06-29-02:09:01,9,1,2020-06-29 02:09:01
2020-06-29-02:09:02,9,1,2020-06-29 02:09:02
2020-06-29-02:09:02,9,0,2020-06-29 02:09:02
2020-06-29-02:09:03,9,0,2020-06-29 02:09:03
2020-06-29-02:09:04,9,1,2020-06-29 02:09:04
2020-06-29-02:09:04,9,0,2020-06-29 02:09:04
2020-06-29-02:09:06,9,1,2020-06-29 02:09:06
2020-06-29-02:09:08,9,0,2020-06-29 02:09:08
2020-06-29-02:09:08,9,1,2020-06-29 02:09:08
2020-06-29-02:09:09,9,1,2020-06-29 02:09:09
2020-06-29-02:09:09,9,1,2020-06-29 02:09:09
2020-06-29-02:09:10,9,0,2020-06-29 02:09:10
2020-06-29-02:09:10,9,0,2020-06-29 02:09:10
2020-06-29-02:09:11,9,0,2020-06-29 02:09:11
2020-06-29-02:09:13,9,0,2020-06-29 02:09:13
2020-06-29-02:09:14,9,0,2020-06-29 02:09:14
2020-06-29-02:09:15,9,0,2020-06-29 02:09:15
2020-06-29-02:09:15,9,0,2020-06-29 02:09:15
2020-06-29-02:09:15,9,1,2020-06-29 02:09:15
2020-06-29-02:09:16,9,1,2020-06-29 02:09:16
2020-06-29-02:09:16,9,0,2020-06-29 02:09:16
2020-06-29-02:09:17,9,1,2020-06-29 02:09:17
2020-06-29-02:09:17,9,0,2020-06-29 02:09:17
2020-06-29-02:09:20,9,1,2020-06-29 02:09:20
2020-06-29-02:09:21,9,0,2020-06-29 02:09:21
2020-06-29-02:09:21,9,1,2020-06-29 02:09:21
2020-06-29-02:09:23,9,1,2020-06-29 02:09:23
2020-06-29-02:09:24,9,0,2020-06-29 02:09:24
2020-06-29-02:09:24,9,0,2020-06-29 02:09:24
2020-06-29-02:09:25,9,1,2020-06-29 02:09:25
2020-06-29-02:09:25,9,1,2020-06-29 02:09:25
2020-06-29-02:09:26,9,1,2020-06-29 02:09:26
2020-06-29-02:09:28,9,1,2020-06-29 02:09:28
2020-06-29-02:09:30,9,0,2020-06-29 02:09:30
2020-06-29-02:09:31,9,1,2020-06-29 02:09:31
2020-06-29-02:09:32,9,0,2020-06-29 02:09:32
2020-06-29-02:09:34,9,0,2020-06-29 02:09:34
2020-06-29-02:09:35,9,0,2020-06-29 02:09:35
2020-06-29-02:09:35,9,0,2020-06-29 02:09:35
2020-06-29-02:09:36,9,1,2020-06-29 02:09:36
2020-06-29-02:09:36,9,0,2020-06-29 02:09:36
2020-06-29-02:09:41,9,1,2020-06-29 02:09:41
2020-06-29-02:09:42,9,0,2020-06-29 02:09:42
2020-06-29-02:09:43,9,0,2020-06-29 02:09:43
2020-06-29-02:09:45,9,0,2020-06-29 02:09:45
2020-06-29-02:09:48,9,0,2020-06-29 02:09:48
2020-06-29-02:09:49,9,0,2020-06-29 02:09:49
2020-06-29-02:09:50,9,1,2020-06-29 02:09:50
2020-06-29-02:09:51,9,1,2020-06-29 02:09:51
2020-06-29-02:09:53,9,0,2020-06-29 02:09:53
2020-06-29-02:09:53,9,0,2020-06-29 02:09:53
2020-06-29-02:09:54,9,0,2020-06-29 02:09:54
2020-06-29-02:09:54,9,0,2020-06-29 02:09:54
2020-06-29-02:09:55,9,1,2020-06-29 02:09:55
2020-06-29-02:09:55,9,0,2020-06-29 02:09:55
2020-06-29-02:09:56,9,1,2020-06-29 02:09:56
2020-06-29-02:09:57,9,0,2020-06-29 02:09:57
2020-06-29-02:09:57,9,1,2020-06-29 02:09:57
2020-06-29-02:09:58,9,1,2020-06-29 02:09:58
2020-06-29-02:10:01,10,0,f2
2020-06-29-02:10:01,10,0,f2
2020-06-29-02:10:04,10,0,f2
2020-06-29-02:10:09,10,0,f2
2020-06-29-02:10:10,10,1,f2
2020-06-29-02:10:11,10,1,f2
2020-06-29-02:10:13,10,1,f2
2020-06-29-02:10:13,10,1,f2
2020-06-29-02:10:14,10,1,f2
2020-06-29-02:10:14,10,0,f2
2020-06-29-02:10:15,10,0,f2
2020-06-29-02:10:15,10,0,f2
2020-06-29-02:10:15,10,0,f2
2020-06-29-02:10:16,10,0,f2
2020-06-29-02:10:19,10,0,f2
2020-06-29-02:10:20,10,1,f2
2020-06-29-02:10:20,10,0,f2
2020-06-29-02:10:21,10,1,f2
2020-06-29-02:10:23,10,1,f2
2020-06-29-02:10:24,10,0,f2
2020-06-29-02:10:24,10,0,f2
2020-06-29-02:10:25,10,1,f2
2020-06-29-02:10:26,10,0,f2
2020-06-29-02:10:27,10,0,f2
2020-06-29-02:10:28,10,1,f2
2020-06-29-02:10:29,10,0,f2
2020-06-29-02:10:29,10,0,f2
2020-06-29-02:10:30,10,0,f2
2020-06-29-02:10:30,10,1,f2
2020-06-29-02:10:31,10,0,f2
2020-06-29-02:10:31,10,1,f2
2020-06-29-02:10:31,10,1,f2
2020-06-29-02:10:32,10,0,f2
2020-06-29-02:10:32,10,0,f2
2020-06-29-02:10:36,10,1,f2
2020-06-29-02:10:36,10,1,f2
2020-06-29-02:10:36,10,1,f2
2020-06-29-02:10:37,10,1,f2
2020-06-29-02:10:38,10,0,f2
2020-06-29-02:10:38,10,0,f2
2020-06-29-02:10:39,10,0,f2
2020-06-29-02:10:39,10,0,f2
2020-06-29-02:10:40,10,0,f2
2020-06-29-02:10:40,10,0,f2
2020-06-29-02:10:40,10,0,f2
2020-06-29-02:10:41,10,0,f2
2020-06-29-02:10:41,10,1,f2
2020-06-29-02:10:41,10,1,f2
2020-06-29-02:10:42,10,1,f2
2020-06-29-02:10:42,10,1,f2
2020-06-29-02:10:43,10,1,f2
2020-06-29-02:10:43,10,1,f2
2020-06-29-02:10:43,10,0,f2
2020-06-29-02:10:44,10,0,f2
2020-06-29-02:10:45,10,0,f2
2020-06-29-02:10:45,10,0,f2
2020-06-29-02:10:46,10,1,f2
2020-06-29-02:10:47,10,1,f2
2020-06-29-02:10:49,10,0,f2
2020-06-29-02:10:49,10,1,f2
2020-06-29-02:10:52,10,0,f2
2020-06-29-02:10:55,10,1,f2
2020-06-29-02:10:57,10,0,f2
2020-06-29-02:10:57,10,1,f2
2020-06-29-02:10:59,10,0,f2
2020-06-29-02:10:59,10,0,f2
2020-06-29-02:11:00,11,0,f2
2020-06-29-02:11:00,11,0,f2
2020-06-29-02:11:00,11,0,f2
2020-06-29-02:11:01,11,0,f2
2020-06-29-02:11:01,11,0,f2
2020-06-29-02:11:02,11,0,f2
2020-06-29-02:11:03,11,0,f2
2020-06-29-02:11:04,11,1,f2
2020-06-29-02:11:04,11,0,f2
2020-06-29-02:11:05,11,1,f2
2020-06-29-02:11:05,11,1,f2
2020-06-29-02:11:05,11,1,f2
2020-06-29-02:11:06,11,1,f2
2020-06-29-02:11:06,11,0,f2
2020-06-29-02:11:07,11,1,f2
2020-06-29-02:11:07,11,1,f2
2020-06-29-02:11:07,11,1,f2
2020-06-29-02:11:08,11,0,f2
2020-06-29-02:11:08,11,0,f2
2020-06-29-02:11:09,11,0,f2
2020-06-29-02:11:09,11,1,f2
2020-06-29-02:11:10,11,1,f2
2020-06-29-02:11:10,11,1,f2
2020-06-29-02:11:12,11,0,f2
2020-06-29-02:11:14,11,1,f2
2020-06-29-02:11:15,11,1,f2
2020-06-29-02:11:17,11,1,f2
2020-06-29-02:11:17,11,1,f2
2020-06-29-02:11:17,11,0,f2
2020-06-29-02:11:21,11,1,f2
2020-06-29-02:11:22,11,0,f2
2020-06-29-02:11:23,11,1,f2
2020-06-29-02:11:24,11,0,f2
2020-06-29-02:11:25,11,0,f2
2020-06-29-02:11:26,11,0,f2
2020-06-29-02:11:27,11,0,f2
2020-06-29-02:11:27,11,1,f2
2020-06-29-02:11:28,11,1,f2
2020-06-29-02:11:30,11,1,f2
2020-06-29-02:11:30,11,1,f2
2020-06-29-02:11:33,11,0,f2
2020-06-29-02:11:33,11,1,f2
2020-06-29-02:11:36,11,1,f2
2020-06-29-02:11:37,11,1,f2
2020-06-29-02:11:38,11,0,f2
2020-06-29-02:11:38,11,1,f2
2020-06-29-02:11:38,11,0,f2
2020-06-29-02:11:39,11,1,f2
2020-06-29-02:11:41,11,0,f2
2020-06-29-02:11:41,11,1,f2
2020-06-29-02:11:42,11,0,f2
2020-06-29-02:11:43,11,1,f2
2020-06-29-02:11:43,11,0,f2
2020-06-29-02:11:45,11,0,f2
2020-06-29-02:11:45,11,0,f2
2020-06-29-02:11:46,11,1,f2
2020-06-29-02:11:48,11,0,f2
2020-06-29-02:11:48,11,1,f2
2020-06-29-02:11:49,11,0,f2
2020-06-29-02:11:50,11,0,f2
2020-06-29-02:11:51,11,0,f2
2020-06-29-02:11:53,11,0,f2
2020-06-29-02:11:53,11,0,f2
2020-06-29-02:11:54,11,0,f2
2020-06-29-02:11:55,11,0,f2
2020-06-29-02:11:57,11,0,f2
2020-06-29-02:11:58,11,0,f2
2020-06-29-02:11:59,11,1,f2
2020-06-29-02:11:59,11,0,f2
2020-06-29-02:12:00,12,0,f2
2020-06-29-02:12:01,12,1,f2
2020-06-29-02:12:02,12,1,f2
2020-06-29-02:12:02,12,1,f2
2020-06-29-02:12:03,12,1,f2
2020-06-29-02:12:06,12,0,f2
2020-06-29-02:12:06,12,0,f2
2020-06-29-02:12:07,12,1,f2
2020-06-29-02:12:08,12,1,f2
2020-06-29-02:12:12,12,0,f2
2020-06-29-02:12:13,12,0,f2
2020-06-29-02:12:14,12,0,f2
2020-06-29-02:12:14,12,1,f2
2020-06-29-02:12:15,12,1,f2
2020-06-29-02:12:18,12,1,f2
2020-06-29-02:12:18,12,0,f2
2020-06-29-02:12:19,12,1,f2
2020-06-29-02:12:25,12,0,f2
2020-06-29-02:12:26,12,1,f2
2020-06-29-02:12:27,12,1,f2
2020-06-29-02:12:29,12,0,f2
2020-06-29-02:12:32,12,0,f2
2020-06-29-02:12:33,12,0,f2
2020-06-29-02:12:33,12,1,f2
2020-06-29-02:12:34,12,1,f2
2020-06-29-02:12:38,12,0,f2
2020-06-29-02:12:38,12,0,f2
2020-06-29-02:12:39,12,1,f2
2020-06-29-02:12:41,12,0,f2
2020-06-29-02:12:42,12,0,f2
2020-06-29-02:12:43,12,0,f2
2020-06-29-02:12:45,12,0,f2
2020-06-29-02:12:47,12,0,f2
2020-06-29-02:12:47,12,1,f2
2020-06-29-02:12:48,12,0,f2
2020-06-29-02:12:48,12,0,f2
2020-06-29-02:12:49,12,0,f2
2020-06-29-02:12:49,12,1,f2
2020-06-29-02:12:50,12,1,f2
2020-06-29-02:12:50,12,1,f2
2020-06-29-02:12:50,12,1,f2
2020-06-29-02:12:51,12,0,f2
2020-06-29-02:12:51,12,0,f2
2020-06-29-02:12:52,12,0,f2
2020-06-29-02:12:52,12,0,f2
2020-06-29-02:12:52,12,0,f2
2020-06-29-02:12:53,12,1,f2
2020-06-29-02:12:53,12,1,f2
2020-06-29-02:12:54,12,0,f2
2020-06-29-02:12:55,12,1,f2
2020-06-29-02:12:57,12,1,f2
2020-06-29-02:12:58,12,1,f2
2020-06-29-02:12:58,12,1,f2
2020-06-29-02:13:00,13,1,f2
2020-06-29-02:13:02,13,1,f2
2020-06-29-02:13:03,13,1,f2
2020-06-29-02:13:04,13,1,f2
2020-06-29-02:13:05,13,0,f2
2020-06-29-02:13:06,13,0,f2
2020-06-29-02:13:07,13,0,f2
2020-06-29-02:13:09,13,1,f2
2020-06-29-02:13:10,13,1,f2
2020-06-29-02:13:10,13,0,f2
2020-06-29-02:13:11,13,1,f2
2020-06-29-02:13:12,13,1,f2
2020-06-29-02:13:13,13,1,f2
2020-06-29-02:13:13,13,0,f2
2020-06-29-02:13:15,13,1,f2
2020-06-29-02:13:19,13,1,f2
2020-06-29-02:13:19,13,0,f2
2020-06-29-02:13:20,13,1,f2
2020-06-29-02:13:21,13,1,f2
2020-06-29-02:13:23,13,0,f2
2020-06-29-02:13:24,13,1,f2
2020-06-29-02:13:25,13,0,f2
2020-06-29-02:13:26,13,0,f2
2020-06-29-02:13:27,13,1,f2
2020-06-29-02:13:28,13,1,f2
2020-06-29-02:13:30,13,0,f2
2020-06-29-02:13:34,13,0,f2
2020-06-29-02:13:35,13,1,f2
2020-06-29-02:13:36,13,1,f2
2020-06-29-02:13:36,13,1,f2
2020-06-29-02:13:37,13,0,f2
2020-06-29-02:13:37,13,0,f2
2020-06-29-02:13:39,13,0,f2
2020-06-29-02:13:42,13,0,f2
2020-06-29-02:13:43,13,0,f2
2020-06-29-02:13:44,13,0,f2
2020-06-29-02:13:46,13,0,f2
2020-06-29-02:13:47,13,1,f2
2020-06-29-02:13:48,13,0,f2
2020-06-29-02:13:48,13,1,f2
2020-06-29-02:13:49,13,1,f2
2020-06-29-02:13:49,13,0,f2
2020-06-29-02:13:49,13,1,f2
2020-06-29-02:13:51,13,1,f2
2020-06-29-02:13:52,13,1,f2
2020-06-29-02:13:54,13,1,f2
2020-06-29-02:13:55,13,0,f2
2020-06-29-02:13:58,13,1,f2
2020-06-29-02:13:59,13,1,f2
2020-06-29-02:13:59,13,1,f2
2020-06-29-02:13:59,13,0,f2
2020-06-29-02:14:00,14,1,f2
2020-06-29-02:14:02,14,1,f2
2020-06-29-02:14:03,14,1,f2
2020-06-29-02:14:04,14,0,f2
2020-06-29-02:14:04,14,0,f2
2020-06-29-02:14:04,14,0,f2
2020-06-29-02:14:05,14,0,f2
2020-06-29-02:14:06,14,1,f2
2020-06-29-02:14:08,14,0,f2
2020-06-29-02:14:09,14,1,f2
2020-06-29-02:14:09,14,1,f2
2020-06-29-02:14:10,14,0,f2
2020-06-29-02:14:11,14,0,f2
2020-06-29-02:14:12,14,1,f2
2020-06-29-02:14:13,14,1,f2
2020-06-29-02:14:14,14,0,f2
2020-06-29-02:14:16,14,1,f2
2020-06-29-02:14:17,14,0,f2
2020-06-29-02:14:17,14,0,f2
2020-06-29-02:14:17,14,0,f2
2020-06-29-02:14:18,14,0,f2
2020-06-29-02:14:18,14,1,f2
2020-06-29-02:14:19,14,1,f2
2020-06-29-02:14:20,14,1,f2
2020-06-29-02:14:25,14,0,f2
2020-06-29-02:14:25,14,0,f2
2020-06-29-02:14:26,14,0,f2
2020-06-29-02:14:26,14,0,f2
2020-06-29-02:14:26,14,1,f2
2020-06-29-02:14:29,14,0,f2
2020-06-29-02:14:30,14,0,f2
2020-06-29-02:14:30,14,1,f2
2020-06-29-02:14:30,14,0,f2
2020-06-29-02:14:33,14,0,f2
2020-06-29-02:14:36,14,0,f2
2020-06-29-02:14:38,14,1,f2
2020-06-29-02:14:40,14,1,f2
2020-06-29-02:14:40,14,1,f2
2020-06-29-02:14:41,14,1,f2
2020-06-29-02:14:42,14,1,f2
2020-06-29-02:14:43,14,0,f2
2020-06-29-02:14:43,14,0,f2
2020-06-29-02:14:44,14,0,f2
2020-06-29-02:14:44,14,0,f2
2020-06-29-02:14:45,14,0,f2
2020-06-29-02:14:48,14,0,f2
2020-06-29-02:14:49,14,0,f2
2020-06-29-02:14:49,14,0,f2
2020-06-29-02:14:50,14,0,f2
2020-06-29-02:14:50,14,1,f2
2020-06-29-02:14:51,14,1,f2
2020-06-29-02:14:53,14,1,f2
2020-06-29-02:14:54,14,1,f2
2020-06-29-02:14:54,14,0,f2
2020-06-29-02:14:54,14,0,f2
2020-06-29-02:14:55,14,0,f2
2020-06-29-02:14:55,14,0,f2
2020-06-29-02:14:56,14,1,f2
2020-06-29-02:14:58,14,0,f2
2020-06-29-02:14:59,14,0,f2
2020-06-29-02:15:00,15,1,f2
2020-06-29-02:15:00,15,0,f2
2020-06-29-02:15:02,15,0,f2
2020-06-29-02:15:05,15,1,f2
2020-06-29-02:15:07,15,1,f2
2020-06-29-02:15:07,15,1,f2
2020-06-29-02:15:08,15,1,f2
2020-06-29-02:15:09,15,0,f2
2020-06-29-02:15:10,15,0,f2
2020-06-29-02:15:11,15,0,f2
2020-06-29-02:15:13,15,1,f2
2020-06-29-02:15:14,15,1,f2
2020-06-29-02:15:14,15,0,f2
2020-06-29-02:15:17,15,0,f2
2020-06-29-02:15:18,15,1,f2
2020-06-29-02:15:19,15,0,f2
2020-06-29-02:15:23,15,0,f2
2020-06-29-02:15:24,15,1,f2
2020-06-29-02:15:24,15,0,f2
2020-06-29-02:15:24,15,0,f2
2020-06-29-02:15:26,15,1,f2
2020-06-29-02:15:26,15,0,f2
2020-06-29-02:15:31,15,0,f2
2020-06-29-02:15:35,15,0,f2
2020-06-29-02:15:37,15,1,f2
2020-06-29-02:15:38,15,1,f2
2020-06-29-02:15:41,15,1,f2
2020-06-29-02:15:42,15,0,f2
2020-06-29-02:15:43,15,0,f2
2020-06-29-02:15:44,15,1,f2
2020-06-29-02:15:44,15,0,f2
2020-06-29-02:15:45,15,1,f2
2020-06-29-02:15:45,15,0,f2
2020-06-29-02:15:46,15,1,f2
2020-06-29-02:15:46,15,1,f2
2020-06-29-02:15:47,15,0,f2
2020-06-29-02:15:49,15,1,f2
2020-06-29-02:15:50,15,1,f2
2020-06-29-02:15:51,15,1,f2
2020-06-29-02:15:52,15,1,f2
2020-06-29-02:15:53,15,1,f2
2020-06-29-02:15:54,15,0,f2
2020-06-29-02:15:55,15,0,f2
2020-06-29-02:15:57,15,1,f2
2020-06-29-02:15:59,15,0,f2
2020-06-29-02:15:59,15,1,f2
2020-06-29-02:16:02,16,0,f2
2020-06-29-02:16:03,16,0,f2
2020-06-29-02:16:04,16,1,f2
2020-06-29-02:16:06,16,0,f2
2020-06-29-02:16:07,16,1,f2
2020-06-29-02:16:07,16,1,f2
2020-06-29-02:16:11,16,0,f2
2020-06-29-02:16:15,16,0,f2
2020-06-29-02:16:16,16,0,f2
2020-06-29-02:16:16,16,1,f2
2020-06-29-02:16:18,16,1,f2
2020-06-29-02:16:18,16,0,f2
2020-06-29-02:16:19,16,1,f2
2020-06-29-02:16:20,16,0,f2
2020-06-29-02:16:21,16,1,f2
2020-06-29-02:16:26,16,0,f2
2020-06-29-02:16:26,16,1,f2
2020-06-29-02:16:28,16,1,f2
2020-06-29-02:16:30,16,0,f2
2020-06-29-02:16:30,16,0,f2
2020-06-29-02:16:31,16,0,f2
2020-06-29-02:16:32,16,0,f2
2020-06-29-02:16:35,16,1,f2
2020-06-29-02:16:35,16,1,f2
2020-06-29-02:16:36,16,1,f2
2020-06-29-02:16:36,16,1,f2
2020-06-29-02:16:37,16,0,f2
2020-06-29-02:16:37,16,1,f2
2020-06-29-02:16:38,16,0,f2
2020-06-29-02:16:38,16,0,f2
2020-06-29-02:16:39,16,0,f2
2020-06-29-02:16:39,16,1,f2
2020-06-29-02:16:42,16,0,f2
2020-06-29-02:16:43,16,1,f2
2020-06-29-02:16:43,16,1,f2
2020-06-29-02:16:45,16,0,f2
2020-06-29-02:16:46,16,1,f2
2020-06-29-02:16:47,16,0,f2
2020-06-29-02:16:48,16,0,f2
2020-06-29-02:16:48,16,1,f2
2020-06-29-02:16:49,16,1,f2
2020-06-29-02:16:50,16,0,f2
2020-06-29-02:16:52,16,0,f2
2020-06-29-02:16:53,16,0,f2
2020-06-29-02:16:54,16,1,f2
2020-06-29-02:16:54,16,1,f2
2020-06-29-02:16:55,16,1,f2
2020-06-29-02:16:56,16,0,f2
2020-06-29-02:16:59,16,0,f2
2020-06-29-02:17:00,17,1,f2
2020-06-29-02:17:00,17,1,f2
2020-06-29-02:17:01,17,1,f2
2020-06-29-02:17:01,17,0,f2
2020-06-29-02:17:01,17,1,f2
2020-06-29-02:17:02,17,0,f2
2020-06-29-02:17:02,17,1,f2
2020-06-29-02:17:03,17,1,f2
2020-06-29-02:17:04,17,0,f2
2020-06-29-02:17:05,17,1,f2
2020-06-29-02:17:05,17,1,f2
2020-06-29-02:17:07,17,1,f2
2020-06-29-02:17:07,17,1,f2
2020-06-29-02:17:08,17,0,f2
2020-06-29-02:17:08,17,1,f2
2020-06-29-02:17:09,17,0,f2
2020-06-29-02:17:10,17,1,f2
2020-06-29-02:17:10,17,0,f2
2020-06-29-02:17:11,17,1,f2
2020-06-29-02:17:12,17,0,f2
2020-06-29-02:17:12,17,1,f2
2020-06-29-02:17:12,17,0,f2
2020-06-29-02:17:13,17,0,f2
2020-06-29-02:17:13,17,0,f2
2020-06-29-02:17:13,17,1,f2
2020-06-29-02:17:14,17,0,f2
2020-06-29-02:17:14,17,1,f2
2020-06-29-02:17:15,17,1,f2
2020-06-29-02:17:16,17,1,f2
2020-06-29-02:17:16,17,1,f2
2020-06-29-02:17:17,17,0,f2
2020-06-29-02:17:18,17,1,f2
2020-06-29-02:17:19,17,1,f2
2020-06-29-02:17:22,17,1,f2
2020-06-29-02:17:23,17,0,f2
2020-06-29-02:17:23,17,1,f2
2020-06-29-02:17:23,17,0,f2
2020-06-29-02:17:24,17,0,f2
2020-06-29-02:17:24,17,0,f2
2020-06-29-02:17:25,17,1,f2
2020-06-29-02:17:25,17,0,f2
2020-06-29-02:17:26,17,0,f2
2020-06-29-02:17:28,17,1,f2
2020-06-29-02:17:28,17,0,f2
2020-06-29-02:17:32,17,0,f2
2020-06-29-02:17:33,17,1,f2
2020-06-29-02:17:35,17,0,f2
2020-06-29-02:17:37,17,0,f2
2020-06-29-02:17:38,17,1,f2
2020-06-29-02:17:39,17,0,f2
2020-06-29-02:17:40,17,0,f2
2020-06-29-02:17:41,17,1,f2
2020-06-29-02:17:45,17,0,f2
2020-06-29-02:17:45,17,1,f2
2020-06-29-02:17:45,17,1,f2
2020-06-29-02:17:46,17,1,f2
2020-06-29-02:17:46,17,0,f2
2020-06-29-02:17:47,17,0,f2
2020-06-29-02:17:47,17,0,f2
2020-06-29-02:17:47,17,1,f2
2020-06-29-02:17:48,17,0,f2
2020-06-29-02:17:48,17,0,f2
2020-06-29-02:17:49,17,1,f2
2020-06-29-02:17:49,17,1,f2
2020-06-29-02:17:49,17,1,f2
2020-06-29-02:17:51,17,1,f2
2020-06-29-02:17:52,17,1,f2
2020-06-29-02:17:56,17,0,f2
2020-06-29-02:17:57,17,1,f2
2020-06-29-02:17:58,17,1,f2
2020-06-29-02:18:00,18,1,f2
2020-06-29-02:18:02,18,1,f2
2020-06-29-02:18:02,18,1,f2
2020-06-29-02:18:03,18,1,f2
2020-06-29-02:18:03,18,1,f2
2020-06-29-02:18:05,18,1,f2
2020-06-29-02:18:06,18,0,f2
2020-06-29-02:18:06,18,1,f2
2020-06-29-02:18:07,18,1,f2
2020-06-29-02:18:08,18,1,f2
2020-06-29-02:18:11,18,0,f2
2020-06-29-02:18:11,18,1,f2
2020-06-29-02:18:12,18,1,f2
2020-06-29-02:18:12,18,0,f2
2020-06-29-02:18:14,18,0,f2
2020-06-29-02:18:15,18,1,f2
2020-06-29-02:18:16,18,0,f2
2020-06-29-02:18:18,18,1,f2
2020-06-29-02:18:18,18,1,f2
2020-06-29-02:18:20,18,1,f2
2020-06-29-02:18:23,18,0,f2
2020-06-29-02:18:23,18,1,f2
2020-06-29-02:18:24,18,0,f2
2020-06-29-02:18:25,18,0,f2
2020-06-29-02:18:25,18,1,f2
2020-06-29-02:18:25,18,0,f2
2020-06-29-02:18:26,18,0,f2
2020-06-29-02:18:26,18,1,f2
2020-06-29-02:18:27,18,1,f2
2020-06-29-02:18:28,18,1,f2
2020-06-29-02:18:29,18,0,f2
2020-06-29-02:18:29,18,0,f2
2020-06-29-02:18:29,18,1,f2
2020-06-29-02:18:30,18,0,f2
2020-06-29-02:18:30,18,1,f2
2020-06-29-02:18:31,18,1,f2
2020-06-29-02:18:33,18,1,f2
2020-06-29-02:18:34,18,0,f2
2020-06-29-02:18:34,18,0,f2
2020-06-29-02:18:36,18,1,f2
2020-06-29-02:18:36,18,0,f2
2020-06-29-02:18:37,18,1,f2
2020-06-29-02:18:38,18,1,f2
2020-06-29-02:18:39,18,1,f2
2020-06-29-02:18:40,18,1,f2
2020-06-29-02:18:42,18,0,f2
2020-06-29-02:18:44,18,0,f2
2020-06-29-02:18:45,18,0,f2
2020-06-29-02:18:46,18,1,f2
2020-06-29-02:18:47,18,0,f2
2020-06-29-02:18:47,18,1,f2
2020-06-29-02:18:48,18,1,f2
2020-06-29-02:18:57,18,0,f2
2020-06-29-02:18:58,18,1,f2
2020-06-29-02:19:00,19,1,2020-06-29 02:19:00
2020-06-29-02:19:01,19,1,2020-06-29 02:19:01
2020-06-29-02:19:01,19,0,2020-06-29 02:19:01
2020-06-29-02:19:01,19,0,2020-06-29 02:19:01
2020-06-29-02:19:03,19,1,2020-06-29 02:19:03
2020-06-29-02:19:03,19,0,2020-06-29 02:19:03
2020-06-29-02:19:04,19,0,2020-06-29 02:19:04
2020-06-29-02:19:04,19,1,2020-06-29 02:19:04
2020-06-29-02:19:06,19,1,2020-06-29 02:19:06
2020-06-29-02:19:08,19,1,2020-06-29 02:19:08
2020-06-29-02:19:09,19,1,2020-06-29 02:19:09
2020-06-29-02:19:11,19,0,2020-06-29 02:19:11
2020-06-29-02:19:11,19,0,2020-06-29 02:19:11
2020-06-29-02:19:12,19,0,2020-06-29 02:19:12
2020-06-29-02:19:13,19,1,2020-06-29 02:19:13
2020-06-29-02:19:14,19,1,2020-06-29 02:19:14
2020-06-29-02:19:15,19,0,2020-06-29 02:19:15
2020-06-29-02:19:18,19,0,2020-06-29 02:19:18
2020-06-29-02:19:18,19,0,2020-06-29 02:19:18
2020-06-29-02:19:19,19,1,2020-06-29 02:19:19
2020-06-29-02:19:20,19,1,2020-06-29 02:19:20
2020-06-29-02:19:22,19,1,2020-06-29 02:19:22
2020-06-29-02:19:23,19,1,2020-06-29 02:19:23
2020-06-29-02:19:24,19,1,2020-06-29 02:19:24
2020-06-29-02:19:26,19,1,2020-06-29 02:19:26
2020-06-29-02:19:26,19,0,2020-06-29 02:19:26
2020-06-29-02:19:27,19,1,2020-06-29 02:19:27
2020-06-29-02:19:28,19,0,2020-06-29 02:19:28
2020-06-29-02:19:33,19,0,2020-06-29 02:19:33
2020-06-29-02:19:33,19,0,2020-06-29 02:19:33
2020-06-29-02:19:33,19,1,2020-06-29 02:19:33
2020-06-29-02:19:35,19,1,2020-06-29 02:19:35
2020-06-29-02:19:36,19,0,2020-06-29 02:19:36
2020-06-29-02:19:37,19,0,2020-06-29 02:19:37
2020-06-29-02:19:37,19,1,2020-06-29 02:19:37
2020-06-29-02:19:38,19,1,2020-06-29 02:19:38
2020-06-29-02:19:38,19,1,2020-06-29 02:19:38
2020-06-29-02:19:39,19,0,2020-06-29 02:19:39
2020-06-29-02:19:40,19,0,2020-06-29 02:19:40
2020-06-29-02:19:41,19,1,2020-06-29 02:19:41
2020-06-29-02:19:41,19,1,2020-06-29 02:19:41
2020-06-29-02:19:44,19,1,2020-06-29 02:19:44
2020-06-29-02:19:45,19,0,2020-06-29 02:19:45
2020-06-29-02:19:45,19,1,2020-06-29 02:19:45
2020-06-29-02:19:47,19,0,2020-06-29 02:19:47
2020-06-29-02:19:47,19,0,2020-06-29 02:19:47
